dataset,feature,sort_direction,full_gain_pt,best_coverage_ge_20,best_n,best_threshold,best_mrr_stage1,best_mrr_stage2,best_delta_mrr,best_gain_pt,gain_lift_vs_full
hetionet,net_dep_mass,desc,0.04573509831367306,0.3,135012,25.98593,0.5854585934341999,0.6320809961771374,0.0466224027429375,0.07963398823725254,0.03389888992357948
hetionet,pos_mass,desc,0.045735098313486544,0.3,135012,29.18778,0.5871960815579175,0.6338953937693682,0.04669931221145074,0.07952933215690172,0.03379423384341518
hetionet,max_negative_dep,desc,0.04573509831379763,0.36,162014,15.0,0.5528864508223842,0.5968290132936235,0.04394256247123929,0.07947845783863472,0.03374335952483709
hetionet,abs_dep_mass,desc,0.04573509831338307,0.36,162014,14.90307,0.5909888765094812,0.6375092731223913,0.046520396612910075,0.07871619663583251,0.03298109832244944
hetionet,effective_candidates,desc,0.045735098313587796,0.34,153014,109.46667723957532,0.31297877357806236,0.3371191319627692,0.02414035838470685,0.07713097635576815,0.03139587804218036
hetionet,s1_entropy,desc,0.045735098313587796,0.34,153014,4.695620185495804,0.31297877357806236,0.3371191319627692,0.02414035838470685,0.07713097635576815,0.03139587804218036
hetionet,num_candidates,desc,0.04573509831533862,0.34,153014,111.0,0.32613699201083113,0.3512285868808539,0.02509159487002277,0.07693575241286776,0.031200654097529146
hetionet,rule_mass,desc,0.04573509831511191,0.2,90008,921.0602011981314,0.24901604202631633,0.2677072082637241,0.01869116623740774,0.07506008884131421,0.0293249905262023
hetionet,num_neg_dep,desc,0.045735098314002576,0.4,180016,1.0,0.5659290248409734,0.608381525126839,0.04245250028586556,0.07501382403525736,0.029278725721254784
hetionet,unique_redundancy_edges,desc,0.045735098314002576,0.4,180016,1.0,0.5659290248409734,0.608381525126839,0.04245250028586556,0.07501382403525736,0.029278725721254784
hetionet,num_candidate_rule_edges,desc,0.04573509831328626,0.2,90008,21009.0,0.15850388103290866,0.17037936396961983,0.011875482936711174,0.07492234801648534,0.02918724970319908
hetionet,neg_mass,desc,0.04573509831406919,0.44,198018,0.0,0.5423763985104817,0.5830100809026163,0.04063368239213461,0.07491786608658879,0.029182767772519602
hetionet,red_rule_ratio,desc,0.04573509831403744,0.44,198018,0.0,0.5423763985104644,0.5830100809025714,0.04063368239210707,0.07491786608654039,0.02918276777250295
hetionet,num_dependencies,desc,0.04573509831352651,0.44,198018,10.0,0.5435025878190717,0.5837770119672446,0.04027442414817295,0.07410162352636318,0.02836652521283667
hetionet,num_dependency_edges,desc,0.04573509831352651,0.44,198018,10.0,0.5435025878190717,0.5837770119672446,0.04027442414817295,0.07410162352636318,0.02836652521283667
hetionet,query_num_edges,desc,0.04573509831352651,0.44,198018,10.0,0.5435025878190717,0.5837770119672446,0.04027442414817295,0.07410162352636318,0.02836652521283667
hetionet,num_pos_dep,desc,0.04573509831367106,0.44,198018,2.0,0.546540211920129,0.5869446568316009,0.04040444491147188,0.07392767088357721,0.02819257256990615
hetionet,unique_synergy_edges,desc,0.04573509831367106,0.44,198018,2.0,0.546540211920129,0.5869446568316009,0.04040444491147188,0.07392767088357721,0.02819257256990615
hetionet,syn_rule_ratio,desc,0.04573509831349076,0.42,189017,0.0071937274593273,0.5597958812133124,0.6011236499734425,0.04132776876013011,0.07382649666974239,0.02809139835625163
hetionet,s1_norm_margin,desc,0.04573509831337508,0.64,288026,0.0,0.36834872416055253,0.3954859168233235,0.02713719266277098,0.0736725577769144,0.027937459463539316
hetionet,s1_margin,desc,0.045735098313329114,0.64,288026,0.0,0.3683487241605609,0.39548591682330553,0.027137192662744614,0.07367255777684112,0.027937459463512004
hetionet,stage1_top_margin,desc,0.045735098313329114,0.64,288026,0.0,0.3683487241605609,0.39548591682330553,0.027137192662744614,0.07367255777684112,0.027937459463512004
hetionet,pos_dep_ratio,desc,0.04573509831358935,0.44,198018,0.075,0.5387321934745246,0.5784176486524655,0.039685455177940865,0.07366453250545812,0.027929434191868774
hetionet,stage2_top_margin,desc,0.04573509831332889,0.64,288026,0.0,0.3683631982908294,0.3954860364091546,0.027122838118325165,0.07363069449981041,0.02789559618648152
hetionet,dep_rule_ratio,desc,0.045735098313389067,0.46,207018,0.000440094583114,0.5300305457453938,0.5690469370357838,0.03901639129039003,0.07361159013113183,0.027876491817742766
hetionet,dep_density,desc,0.0457350983136402,0.46,207018,2.8788493814792103e-05,0.5284641854717916,0.5673552533069447,0.03889106783515306,0.07359262728548521,0.027857528971845014
hetionet,sum_positive_dep,desc,0.04573509831389844,0.48,216019,0.0,0.5089845333257041,0.546389658405012,0.03740512507930782,0.07348970868506122,0.02775461037116278
hetionet,avg_positive_dep,desc,0.04573509831388334,0.48,216019,0.0,0.508984533325704,0.5463896584050002,0.037405125079296164,0.07348970868503835,0.02775461037115501
hetionet,max_positive_dep,desc,0.04573509831383271,0.48,216019,0.0,0.5089845333257319,0.5463896584049899,0.03740512507925797,0.0734897086849593,0.027754610371126587
hetionet,rule_dominance_ratio,asc,0.045735098313504086,0.22,99009,0.0017728915228607,0.22394569675855497,0.24010684056972337,0.0161611438111684,0.0721654581672646,0.02643035985376052
hetionet,rule_weight_mean,desc,0.04573509831513434,0.2,90008,0.6973279322309702,0.24240945514692402,0.2597187037448796,0.017309248597955573,0.07140500599477217,0.025669907679637838
hetionet,avg_rules_per_candidate,desc,0.04573509831328826,0.46,207018,125.54368932038837,0.1882092515266271,0.20145657053623933,0.013247319009612235,0.07038612024732505,0.024651021934036788
hetionet,max_candidate_dep_score,desc,0.04573509831495759,0.38,171015,0.0,0.5395044520479367,0.5773860238148802,0.03788157176694351,0.07021549428025398,0.024480395965296387
hetionet,rule_weight_mean,asc,0.045735098312742695,0.56,252022,0.483664015751506,0.3604031233449002,0.381103210524287,0.02070008717938676,0.057435926157546335,0.01170082784480364
hetionet,rule_dominance_ratio,desc,0.045735098312857714,0.48,216019,0.0031659098102342,0.39392354418117576,0.416512374521196,0.02258883034002024,0.05734318416273965,0.011608085849881933
hetionet,rule_mass,asc,0.04573509831284217,0.54,243022,502.7524534334893,0.3560363915032722,0.3758376318086532,0.019801240305380996,0.05561577630245984,0.00988067798961767
hetionet,avg_positive_dep,asc,0.04573509831342548,0.82,369033,2.14,0.34660561303957954,0.3658349480223457,0.019229334982766133,0.0554790062807502,0.009743907967324716
hetionet,max_candidate_dep_score,asc,0.045735098311289635,0.2,90008,0.0,0.32448678746362253,0.34243642887447046,0.017949641410847927,0.05531701783962539,0.009581919528335758
hetionet,sum_positive_dep,asc,0.04573509831336575,0.84,378034,362.0,0.351253858392569,0.3705250076567343,0.019271149264165288,0.05486387922500047,0.009128780911634715
hetionet,stage2_top_margin,asc,0.045735098314461764,0.56,252022,8.971972933063954e-07,0.4685017932321549,0.49337378627379824,0.024871993041643337,0.05308836252269922,0.007353264208237453
hetionet,s1_norm_margin,asc,0.045735098314728884,0.56,252022,3.5250924773446027e-06,0.4686454667528503,0.49347163545787903,0.02482616870502874,0.05297430673349779,0.007239208418768905
hetionet,s1_margin,asc,0.045735098314466205,0.56,252022,9.261658766301916e-07,0.4684491738723924,0.4932579856679237,0.02480881179553135,0.05295945254946566,0.007224354234999453
hetionet,stage1_top_margin,asc,0.045735098314466205,0.56,252022,9.261658766301916e-07,0.4684491738723924,0.4932579856679237,0.02480881179553135,0.05295945254946566,0.007224354234999453
hetionet,max_positive_dep,asc,0.045735098313081535,0.86,387034,26.0,0.3578851664181083,0.3764641523014757,0.01857898588336737,0.051913260527993055,0.00617816221491152
hetionet,max_rules_per_candidate,asc,0.04573509831286349,0.2,90008,129.0,0.4710934062312312,0.4953832104209973,0.024289804189766118,0.05156048432960603,0.00582538601674254
hetionet,dep_density,asc,0.04573509831302425,0.9,405036,0.0014960773581463,0.3487674870672825,0.3661497548735485,0.017382267806266005,0.049839129078315336,0.004104030765291089
hetionet,avg_rules_per_candidate,asc,0.04573509831389999,0.74,333030,171.89423076923077,0.48449579727071207,0.5071926301284522,0.0226968328577401,0.046846294613074324,0.001111196299174333
hetionet,num_rule_nodes,asc,0.04573509831333089,0.88,396035,841.0,0.41365429401394277,0.4329521158704368,0.019297821856494035,0.04665205253699978,0.0009169542236688866
hetionet,num_rules,asc,0.04573509831333089,0.88,396035,841.0,0.41365429401394277,0.4329521158704368,0.019297821856494035,0.04665205253699978,0.0009169542236688866
hetionet,query_num_nodes,asc,0.04573509831333089,0.88,396035,841.0,0.41365429401394277,0.4329521158704368,0.019297821856494035,0.04665205253699978,0.0009169542236688866
hetionet,avg_candidate_dep_score,desc,0.04573509831150924,0.96,432038,-0.204312627688935,0.3803761742452821,0.3981044038367093,0.017728229591427225,0.046607097898816674,0.0008719995873074371
hetionet,dep_rule_ratio,asc,0.04573509831194067,0.94,423038,0.4266538857842469,0.3663865122117577,0.3834573073433761,0.017070795131618355,0.04659231320653001,0.0008572148945893421
hetionet,syn_rule_ratio,asc,0.04573509831190359,0.94,423038,0.4189764265811136,0.36659746195074333,0.383648940546703,0.01705147859595968,0.04651281136870167,0.0007777130567980794
hetionet,avg_negative_dep,asc,0.045735098312260636,0.96,432038,327.51,0.3798920073358602,0.3974888832910519,0.017596875955191715,0.046320732248610996,0.0005856339363503604
hetionet,red_rule_ratio,asc,0.04573509831219269,0.98,441039,0.0213432250261057,0.3651080245350794,0.38201880358000534,0.01691077904492594,0.046317193566095316,0.0005820952539026258
hetionet,num_candidate_rule_edges,asc,0.04573509831368483,0.92,414037,32608.0,0.40135528751662747,0.4199036679167652,0.01854838040013773,0.04621436661493905,0.00047926830125422093
hetionet,sum_negative_dep,asc,0.045735098312297495,0.96,432038,35805.0,0.379697475585329,0.3972312426161482,0.01753376703081916,0.04617825547507182,0.0004431571627743214
hetionet,net_dep_mass,asc,0.04573509831110445,0.98,441039,107.02807,0.369284763841951,0.38630886498239364,0.017024101140442616,0.0461001991073986,0.0003651007962941488
hetionet,pos_mass,asc,0.04573509831119682,0.98,441039,108.95766,0.3691693105959076,0.38618610222248656,0.017016791626578986,0.04609481649249436,0.0003597181812975414
hetionet,abs_dep_mass,asc,0.04573509831123723,0.98,441039,110.86611,0.3689897748319522,0.385985464822057,0.016995689990104756,0.04606005680738723,0.0003249584961499963
hetionet,avg_stage2_score,asc,0.04573509831219047,0.92,414037,0.7742363214637447,0.40032508560741525,0.4187478138077678,0.018422728200352567,0.04601941987322555,0.00028432156103508355
hetionet,avg_stage1_score,asc,0.04573509831217848,0.92,414037,0.7742363214637447,0.40032508560741914,0.41874781380776704,0.018422728200347904,0.04601941987321334,0.0002843215610348615
hetionet,effective_candidates,asc,0.045735098312418065,0.96,432038,192.96141108297695,0.3844933857602919,0.40215661327385444,0.01766322751356253,0.04593896323765234,0.00020386492523427613
hetionet,s1_entropy,asc,0.045735098312418065,0.96,432038,5.262490226338455,0.3844933857602919,0.40215661327385444,0.01766322751356253,0.04593896323765234,0.00020386492523427613
hetionet,num_pos_dep,asc,0.045735098312754685,0.9,405036,72.0,0.3569466039057059,0.3733306812813731,0.016384077375667216,0.04590063946930112,0.00016554115654643375
hetionet,unique_synergy_edges,asc,0.045735098312754685,0.9,405036,72.0,0.3569466039057059,0.3733306812813731,0.016384077375667216,0.04590063946930112,0.00016554115654643375
hetionet,num_candidates,asc,0.04573509831200906,0.96,432038,193.0,0.3841446946091435,0.4017646674422646,0.017619972833121056,0.04586806242644825,0.00013296411443919354
hetionet,redundancy_weight_max,asc,0.04573509831188538,0.98,441039,0.48343,0.3677258205848648,0.3845917851618391,0.016865964576974313,0.04586559777104893,0.00013049945916354666
hetionet,redundancy_weight_top1_mean,asc,0.04573509831188538,0.98,441039,0.48343,0.3677258205848648,0.3845917851618391,0.016865964576974313,0.04586559777104893,0.00013049945916354666
hetionet,redundancy_weight_top1_sum,asc,0.04573509831188538,0.98,441039,0.48343,0.3677258205848648,0.3845917851618391,0.016865964576974313,0.04586559777104893,0.00013049945916354666
hetionet,redundancy_weight_top10_mean,asc,0.04573509831188027,0.98,441039,0.270005,0.3681885788499342,0.38504921884864757,0.016860639998713345,0.045793489986514224,5.8391674633950785e-05
hetionet,redundancy_weight_top10_sum,asc,0.04573509831187095,0.98,441039,2.69479,0.36811291234720617,0.3849677279215607,0.01685481557435453,0.04578708056417469,5.198225230373943e-05
hetionet,redundancy_weight_top5_mean,asc,0.04573509831192024,0.98,441039,0.339742,0.3678950834905068,0.38473905597683833,0.016843972486331515,0.045784717551861975,4.9619239941733895e-05
hetionet,redundancy_weight_top5_sum,asc,0.045735098311921574,0.98,441039,1.6969,0.3678933003113422,0.3847349529255955,0.0168416526142533,0.04577863364187529,4.353532995371445e-05
hetionet,pos_dep_ratio,asc,0.04573509831301936,1.0,450040,1.0,0.3731884578803899,0.39025626869083363,0.01706781081044373,0.04573509831301936,0.0
hetionet,max_negative_dep,asc,0.04573509831250333,1.0,450040,4959.0,0.37318845788049027,0.39025626869074603,0.017067810810255768,0.04573509831250333,0.0
hetionet,rule_weight_top3_mean,asc,0.045735098312429834,1.0,450040,2.1269080789187598,0.3731884578806314,0.39025626869086616,0.017067810810234785,0.045735098312429834,0.0
hetionet,rule_weight_top3_sum,asc,0.045735098312429834,1.0,450040,6.3807242367562775,0.3731884578806314,0.39025626869086616,0.017067810810234785,0.045735098312429834,0.0
hetionet,topk_rule_weight,asc,0.045735098312429834,1.0,450040,2.1269080789187598,0.3731884578806314,0.39025626869086616,0.017067810810234785,0.045735098312429834,0.0
hetionet,num_dependencies,asc,0.04573509831241229,1.0,450040,1419.0,0.3731884578804929,0.3902562686907148,0.017067810810221906,0.04573509831241229,0.0
hetionet,num_dependency_edges,asc,0.04573509831241229,1.0,450040,1419.0,0.3731884578804929,0.3902562686907148,0.017067810810221906,0.04573509831241229,0.0
hetionet,query_num_edges,asc,0.04573509831241229,1.0,450040,1419.0,0.3731884578804929,0.3902562686907148,0.017067810810221906,0.04573509831241229,0.0
hetionet,max_stage1_score,asc,0.045735098312382094,1.0,450040,0.8807603449407687,0.3731884578806341,0.39025626869085117,0.017067810810217077,0.045735098312382094,0.0
hetionet,s1_top1,asc,0.045735098312382094,1.0,450040,0.8807603449407687,0.3731884578806341,0.39025626869085117,0.017067810810217077,0.045735098312382094,0.0
hetionet,max_stage2_score,asc,0.04573509831238143,1.0,450040,0.8807603449407492,0.37318845788063426,0.3902562686908511,0.017067810810216855,0.04573509831238143,0.0
hetionet,weak_rule_score,desc,0.045735098312360556,1.0,450040,-1.126908078918759,0.3731884578806436,0.39025626869085306,0.01706781081020947,0.045735098312360556,0.0
hetionet,rule_weight_max,asc,0.04573509831235212,1.0,450040,2.1269080789187598,0.3731884578806455,0.3902562686908519,0.01706781081020642,0.04573509831235212,0.0
hetionet,rule_weight_top1_mean,asc,0.04573509831235212,1.0,450040,2.1269080789187598,0.3731884578806455,0.3902562686908519,0.01706781081020642,0.04573509831235212,0.0
hetionet,rule_weight_top1_sum,asc,0.04573509831235212,1.0,450040,2.1269080789187598,0.3731884578806455,0.3902562686908519,0.01706781081020642,0.04573509831235212,0.0
hetionet,top1_rule_weight,asc,0.04573509831235212,1.0,450040,2.1269080789187598,0.3731884578806455,0.3902562686908519,0.01706781081020642,0.04573509831235212,0.0
hetionet,rule_weight_top5_mean,asc,0.04573509831232725,1.0,450040,2.1269080789187598,0.3731884578806422,0.3902562686908392,0.01706781081019698,0.04573509831232725,0.0
hetionet,rule_weight_top5_sum,asc,0.04573509831232725,1.0,450040,10.634540394593795,0.3731884578806422,0.3902562686908392,0.01706781081019698,0.04573509831232725,0.0
hetionet,rule_weight_top10_mean,asc,0.04573509831225797,1.0,450040,2.1269080789187598,0.3731884578806631,0.3902562686908352,0.017067810810172057,0.04573509831225797,0.0
hetionet,rule_weight_top10_sum,asc,0.04573509831225797,1.0,450040,21.269080789187598,0.3731884578806631,0.3902562686908352,0.017067810810172057,0.04573509831225797,0.0
hetionet,redundancy_weight_mean,asc,0.04573509831200284,1.0,450040,0.65716,0.37318845788061417,0.39025626869068875,0.01706781081007458,0.04573509831200284,0.0
hetionet,neg_dep_ratio,asc,0.04573509831197775,1.0,450040,1.0,0.3731884578806758,0.39025626869074387,0.017067810810068085,0.04573509831197775,0.0
hetionet,neg_mass,asc,0.04573509831195999,1.0,450040,43.72546,0.3731884578806117,0.39025626869067026,0.017067810810058537,0.04573509831195999,0.0
hetionet,num_neg_dep,asc,0.04573509831195466,1.0,450040,500.0,0.3731884578806258,0.390256268690683,0.01706781081005715,0.04573509831195466,0.0
hetionet,unique_redundancy_edges,asc,0.04573509831195466,1.0,450040,500.0,0.3731884578806258,0.390256268690683,0.01706781081005715,0.04573509831195466,0.0
