dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,stage1_mrr,final_test_mrr,abs_gain,rel_gain_pct,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,valid_gain,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
codex-m,structural_r3d6,16.00000,P135,404.00000,23.00000,19.00000,0.31722,0.31886,0.00164,0.51581,neutral,dependency,1.00000,1.00000,0.27980,0.28052,0.00072,329.00000,38.00000,3.00000,3.00000,38.00000,329.00000,43.00000,179.00000,107.00000,0.00000,0.13070,0.54407,0.32523,37.00000,1.00000,38.00000,0.11550,0.11550,0.68278,0.94645,,1.08487,0.93122,1.09921,,,,,1.11538,1.12024,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,17.00000,P264,3104.00000,183.00000,169.00000,0.14499,0.14617,0.00118,0.81482,neutral,dependency,1.00000,1.00000,0.16457,0.16484,0.00027,2816.00000,304.00000,3.00000,4.00000,304.00000,2816.00000,146.00000,1787.00000,877.00000,6.00000,0.05185,0.63459,0.31143,281.00000,23.00000,304.00000,0.10795,0.10795,0.85501,1.21841,,2.00570,1.52261,1.00145,,,0.99358,,1.00379,0.99745,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,18.00000,P495,1842.00000,92.00000,115.00000,0.51092,0.50993,-0.00099,-0.19323,neutral,dependency,1.00000,1.00000,0.52788,0.52904,0.00115,2643.00000,5850.00000,3.00000,5.00000,5850.00000,2643.00000,155.00000,2153.00000,331.00000,4.00000,0.05865,0.81460,0.12524,5286.00000,564.00000,5850.00000,2.21339,2.21339,0.48908,0.71721,,0.91965,0.70452,1.00940,,,1.00578,,1.03058,1.01515,1.00202,"[0.4,0.6)",Q3
codex-m,structural_r3d6,19.00000,P30,359.00000,14.00000,18.00000,0.66299,0.63818,-0.02482,-3.74294,negative,dependency,1.00000,1.00000,0.61374,0.61505,0.00131,1196.00000,3417.00000,3.00000,5.00000,3417.00000,1196.00000,100.00000,1000.00000,95.00000,1.00000,0.08361,0.83612,0.07943,1025.00000,2392.00000,3417.00000,2.85702,2.85702,0.33701,0.70768,,0.71417,0.70657,1.00691,,,1.00617,,1.00742,1.00704,1.00585,"[0.6,1.0]",Q4
codex-m,structural_r3d6,20.00000,P102,2399.00000,136.00000,133.00000,0.43537,0.43537,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.44328,0.44328,0.00000,1466.00000,1222.00000,3.00000,0.00000,0.00000,1466.00000,80.00000,1022.00000,357.00000,7.00000,0.05457,0.69714,0.24352,1153.00000,69.00000,1222.00000,0.83356,0.83356,0.56463,0.86840,,2.37688,1.03671,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.4,0.6)",Q3
codex-m,structural_r3d6,21.00000,P551,1741.00000,89.00000,104.00000,0.17523,0.17523,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.22648,0.22648,0.00000,1005.00000,110.00000,3.00000,0.00000,0.00000,1005.00000,157.00000,465.00000,381.00000,2.00000,0.15622,0.46269,0.37910,109.00000,1.00000,110.00000,0.10945,0.10945,0.82477,1.43868,,1.76671,2.02303,,,,,,1.00000,1.00000,1.00000,"[0.0,0.2)",Q1
codex-m,structural_r3d6,22.00000,P20,4872.00000,310.00000,260.00000,0.32701,0.33563,0.00862,2.63620,neutral,dependency,1.00000,1.00000,0.30895,0.31144,0.00249,2619.00000,1685.00000,3.00000,5.00000,1685.00000,2619.00000,261.00000,1726.00000,623.00000,9.00000,0.09966,0.65903,0.23788,1629.00000,56.00000,1685.00000,0.64338,0.64338,0.67299,1.14149,,2.58511,1.33107,1.61625,,,1.27231,,1.76776,1.70125,1.10404,"[0.2,0.4)",Q2
codex-m,structural_r3d6,23.00000,P737,1381.00000,56.00000,71.00000,0.11855,0.12125,0.00270,2.27989,neutral,dependency,1.00000,1.00000,0.15071,0.15189,0.00118,1026.00000,24.00000,3.00000,3.00000,24.00000,1026.00000,46.00000,495.00000,485.00000,0.00000,0.04483,0.48246,0.47271,24.00000,0.00000,24.00000,0.02339,0.02339,0.88145,1.25993,,2.43464,2.31142,,,,1.07864,,1.05030,1.05990,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,24.00000,P119,1790.00000,91.00000,91.00000,0.34875,0.34875,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.36152,0.36152,0.00000,1132.00000,149.00000,3.00000,0.00000,0.00000,1132.00000,53.00000,742.00000,335.00000,2.00000,0.04682,0.65548,0.29594,137.00000,12.00000,149.00000,0.13163,0.13163,0.65125,1.11721,,2.50180,1.47983,1.00000,,,1.00000,,1.00000,1.00000,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,25.00000,P140,2397.00000,134.00000,120.00000,0.27659,0.27659,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.28628,0.28628,0.00000,1647.00000,601.00000,3.00000,0.00000,0.00000,1647.00000,99.00000,1102.00000,440.00000,6.00000,0.06011,0.66910,0.26715,588.00000,13.00000,601.00000,0.36491,0.36491,0.72341,1.03112,,2.17266,1.10588,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.2,0.4)",Q2
codex-m,structural_r3d6,26.00000,P641,391.00000,16.00000,11.00000,0.68984,0.68984,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.63657,0.63657,0.00000,209.00000,6.00000,3.00000,0.00000,0.00000,209.00000,10.00000,116.00000,83.00000,0.00000,0.04785,0.55502,0.39713,6.00000,0.00000,6.00000,0.02871,0.02871,0.31016,0.77346,,1.31670,0.79816,,,,,,,1.00000,,"[0.6,1.0]",Q1
codex-m,structural_r3d6,27.00000,P101,2156.00000,139.00000,126.00000,0.34286,0.34587,0.00302,0.88002,neutral,dependency,1.00000,1.00000,0.35472,0.35743,0.00271,1408.00000,533.00000,3.00000,5.00000,533.00000,1408.00000,54.00000,904.00000,447.00000,3.00000,0.03835,0.64205,0.31747,500.00000,33.00000,533.00000,0.37855,0.37855,0.65714,0.93727,,2.59115,1.78289,1.05530,,,1.05684,,1.14161,1.15873,1.04159,"[0.2,0.4)",Q2
codex-m,structural_r3d6,28.00000,P57,497.00000,33.00000,31.00000,0.22773,0.22747,-0.00026,-0.11614,neutral,dependency,1.00000,1.00000,0.25536,0.25715,0.00178,153.00000,1.00000,3.00000,1.00000,1.00000,153.00000,16.00000,52.00000,85.00000,0.00000,0.10458,0.33987,0.55556,1.00000,0.00000,1.00000,0.00654,0.00654,0.77227,0.95536,,1.03369,0.96208,,,,1.01311,,,,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,29.00000,P3373,707.00000,35.00000,43.00000,0.96706,0.96706,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,1.00000,1.00000,0.00000,1571.00000,3290.00000,3.00000,0.00000,0.00000,1571.00000,131.00000,1226.00000,214.00000,0.00000,0.08339,0.78039,0.13622,148.00000,3142.00000,3290.00000,2.09421,2.09421,0.03294,0.93087,,0.63114,0.80688,1.00000,,,1.00000,,1.00000,,,"[0.6,1.0]",Q3
codex-m,structural_r3d6,30.00000,P40,357.00000,19.00000,15.00000,0.20311,0.20311,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.37137,0.37137,0.00000,154.00000,21.00000,3.00000,0.00000,0.00000,154.00000,40.00000,91.00000,23.00000,0.00000,0.25974,0.59091,0.14935,7.00000,14.00000,21.00000,0.13636,0.13636,0.79689,1.46793,,0.78832,0.79538,1.00000,,,1.00000,,,,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,31.00000,P451,358.00000,15.00000,20.00000,0.68334,0.68334,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.45558,,,4.00000,0.00000,1.00000,0.00000,0.00000,4.00000,4.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31666,1.00000,,,,,,,,,,,,"[0.6,1.0]",Q1
codex-m,structural_r3d6,32.00000,P1050,360.00000,28.00000,20.00000,0.28556,0.28544,-0.00012,-0.04286,neutral,dependency,1.00000,1.00000,0.25468,0.25700,0.00231,244.00000,2.00000,3.00000,1.00000,2.00000,244.00000,12.00000,128.00000,104.00000,0.00000,0.04918,0.52459,0.42623,2.00000,0.00000,2.00000,0.00820,0.00820,0.71444,0.98650,,1.01458,0.98702,,,,,,,1.01205,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,33.00000,P26,772.00000,41.00000,53.00000,0.94340,0.94340,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.85715,0.85715,0.00000,10.00000,3.00000,1.00000,0.00000,0.00000,10.00000,10.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,3.00000,3.00000,0.30000,0.30000,0.05660,1.00000,,,,1.00000,,,,,,,,"[0.6,1.0]",Q2
codex-m,structural_r3d6,34.00000,P407,41.00000,1.00000,1.00000,0.50006,0.50006,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.50006,0.50006,0.00000,35.00000,1.00000,3.00000,0.00000,0.00000,35.00000,7.00000,16.00000,12.00000,0.00000,0.20000,0.45714,0.34286,1.00000,0.00000,1.00000,0.02857,0.02857,0.49994,1.00000,,1.00000,1.00000,,,,,,,1.00000,,"[0.4,0.6)",Q1
codex-m,structural_r3d6,35.00000,P37,373.00000,17.00000,13.00000,0.45376,0.44430,-0.00945,-2.08276,neutral,dependency,1.00000,1.00000,0.59660,0.65194,0.05534,861.00000,3444.00000,3.00000,5.00000,3444.00000,861.00000,111.00000,626.00000,124.00000,0.00000,0.12892,0.72706,0.14402,1722.00000,1722.00000,3444.00000,4.00000,4.00000,0.54624,0.77697,,0.87037,0.74265,1.01002,,,1.00557,,1.00996,1.01013,1.00052,"[0.4,0.6)",Q4
codex-m,structural_r3d6,36.00000,P112,61.00000,3.00000,3.00000,0.00004,0.00004,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.09701,,,4.00000,0.00000,1.00000,0.00000,0.00000,4.00000,4.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99996,1.00000,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,37.00000,P131,184.00000,16.00000,12.00000,0.31746,0.31746,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.36091,0.36091,0.00000,96.00000,37.00000,3.00000,0.00000,0.00000,96.00000,68.00000,14.00000,14.00000,0.00000,0.70833,0.14583,0.14583,36.00000,1.00000,37.00000,0.38542,0.38542,0.68254,1.00000,,1.00000,1.00000,1.00000,,,1.00000,,1.00000,1.00000,,"[0.2,0.4)",Q2
codex-m,structural_r3d6,38.00000,P749,76.00000,5.00000,1.00000,0.50006,0.50006,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.27080,0.27080,0.00000,33.00000,5.00000,3.00000,0.00000,0.00000,33.00000,9.00000,9.00000,15.00000,0.00000,0.27273,0.27273,0.45455,4.00000,1.00000,5.00000,0.15152,0.15152,0.49994,1.00000,,1.00000,1.00000,1.00000,,,,,,1.00000,1.00000,"[0.4,0.6)",Q1
codex-m,structural_r3d6,39.00000,P361,151.00000,8.00000,12.00000,0.42711,0.42711,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.35040,0.35040,0.00000,550.00000,1605.00000,3.00000,0.00000,0.00000,550.00000,50.00000,449.00000,51.00000,0.00000,0.09091,0.81636,0.09273,1100.00000,505.00000,1605.00000,2.91818,2.91818,0.57289,0.75517,,0.83283,0.76287,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.4,0.6)",Q4
codex-m,structural_r3d6,40.00000,P740,123.00000,2.00000,8.00000,0.09700,0.09700,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.50006,,,29.00000,0.00000,3.00000,0.00000,0.00000,29.00000,16.00000,6.00000,7.00000,0.00000,0.55172,0.20690,0.24138,0.00000,0.00000,0.00000,0.00000,0.00000,0.90300,0.97582,,1.26447,1.33111,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,41.00000,P2348,131.00000,7.00000,14.00000,0.50718,0.50718,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.43201,0.43201,0.00000,126.00000,1.00000,3.00000,0.00000,0.00000,126.00000,22.00000,68.00000,36.00000,0.00000,0.17460,0.53968,0.28571,1.00000,0.00000,1.00000,0.00794,0.00794,0.49282,1.00000,,1.00000,1.00000,1.00000,,,,,,,,"[0.4,0.6)",Q1
codex-m,structural_r3d6,42.00000,P138,51.00000,4.00000,2.00000,0.16673,0.16673,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.01139,,,32.00000,0.00000,3.00000,0.00000,0.00000,32.00000,24.00000,6.00000,2.00000,0.00000,0.75000,0.18750,0.06250,0.00000,0.00000,0.00000,0.00000,0.00000,0.83327,1.00000,,1.00000,1.00000,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,43.00000,P50,16.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00006,,,14.00000,0.00000,3.00000,0.00000,0.00000,14.00000,3.00000,5.00000,6.00000,0.00000,0.21429,0.35714,0.42857,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,,1.00000,1.00000,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,44.00000,P452,17.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,10.00000,0.00000,3.00000,0.00000,0.00000,10.00000,3.00000,1.00000,6.00000,0.00000,0.30000,0.10000,0.60000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,,1.00000,1.00000,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,45.00000,P2283,9.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.66671,,,12.00000,0.00000,3.00000,0.00000,0.00000,12.00000,6.00000,2.00000,4.00000,0.00000,0.50000,0.16667,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,,1.00000,1.00000,,,,,,,,,"[0.0,0.2)",Q1
hetionet,structural_r2d3,0.00000,AdG,81434.00000,10342.00000,10464.00000,0.24211,0.24770,0.00559,2.30736,neutral,dependency,1.00000,1.00000,0.23966,0.24658,0.00692,236308.00000,153499.00000,2.00000,3.00000,153499.00000,236308.00000,245.00000,206032.00000,29995.00000,36.00000,0.00104,0.87188,0.12693,129285.00000,24214.00000,153499.00000,0.64957,0.64957,0.75789,0.63978,0.63179,,,0.89610,0.89271,0.89144,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,1.00000,AeG,419428.00000,53502.00000,53477.00000,0.35235,0.35235,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.34451,0.34451,0.00000,1748729.00000,2125184.00000,2.00000,0.00000,0.00000,1748729.00000,257.00000,1687266.00000,61114.00000,92.00000,0.00015,0.96485,0.03495,75700.00000,2049484.00000,2125184.00000,1.21527,1.21527,0.64765,0.41103,0.20221,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q3
hetionet,structural_r2d3,2.00000,AuG,77903.00000,9909.00000,10036.00000,0.23627,0.23900,0.00273,1.15629,neutral,dependency,1.00000,1.00000,0.23448,0.23585,0.00138,219151.00000,41515.00000,2.00000,3.00000,41515.00000,219151.00000,242.00000,187850.00000,31023.00000,36.00000,0.00110,0.85717,0.14156,38967.00000,2548.00000,41515.00000,0.18944,0.18944,0.76373,0.68559,0.70906,,,0.97341,0.98039,0.99154,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,3.00000,CbG,9476.00000,1027.00000,1068.00000,0.35833,0.35833,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.34572,0.34572,0.00000,20268.00000,6311.00000,2.00000,0.00000,0.00000,20268.00000,33.00000,16804.00000,3419.00000,12.00000,0.00163,0.82909,0.16869,1955.00000,4356.00000,6311.00000,0.31138,0.31138,0.64167,0.71652,0.96111,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,4.00000,CcSE,111871.00000,13549.00000,13524.00000,0.24492,0.24492,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.24751,0.24751,0.00000,368314.00000,958189.00000,2.00000,0.00000,0.00000,368314.00000,20.00000,354467.00000,13156.00000,671.00000,0.00005,0.96240,0.03572,736628.00000,221561.00000,958189.00000,2.60155,2.60155,0.75508,0.77439,0.37630,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q4
hetionet,structural_r2d3,5.00000,CrC,5124.00000,699.00000,663.00000,0.47406,0.49004,0.01598,3.37003,positive,dependency,1.00000,1.00000,0.46683,0.47435,0.00752,10459.00000,1189.00000,2.00000,3.00000,1189.00000,10459.00000,37.00000,7175.00000,3247.00000,0.00000,0.00354,0.68601,0.31045,283.00000,906.00000,1189.00000,0.11368,0.11368,0.52594,0.82784,1.02894,,,1.13689,1.19303,1.22479,,,,,,"[0.4,0.6)",Q1
hetionet,structural_r2d3,6.00000,CtD,599.00000,85.00000,71.00000,0.34956,0.34482,-0.00474,-1.35737,neutral,dependency,1.00000,1.00000,0.35589,0.35589,0.00000,964.00000,84.00000,2.00000,3.00000,84.00000,964.00000,27.00000,573.00000,364.00000,0.00000,0.02801,0.59440,0.37759,64.00000,20.00000,84.00000,0.08714,0.08714,0.65044,0.82422,1.15034,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q1
hetionet,structural_r2d3,7.00000,CuG,14879.00000,1957.00000,1920.00000,0.24039,0.24039,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.23486,0.23486,0.00000,43933.00000,3559.00000,2.00000,0.00000,0.00000,43933.00000,108.00000,37238.00000,6538.00000,49.00000,0.00246,0.84761,0.14882,3391.00000,168.00000,3559.00000,0.08101,0.08101,0.75961,0.80708,1.11054,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q1
hetionet,structural_r2d3,8.00000,CdG,16797.00000,2171.00000,2134.00000,0.20324,0.20324,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.20957,0.20957,0.00000,54296.00000,24890.00000,2.00000,0.00000,0.00000,54296.00000,103.00000,46988.00000,7148.00000,57.00000,0.00190,0.86540,0.13165,23932.00000,958.00000,24890.00000,0.45841,0.45841,0.79676,0.80484,0.92079,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,9.00000,CpD,316.00000,41.00000,33.00000,0.30060,0.28484,-0.01576,-5.24273,negative,dependency,1.00000,1.00000,0.30563,0.30744,0.00181,396.00000,14.00000,2.00000,2.00000,14.00000,396.00000,12.00000,254.00000,130.00000,0.00000,0.03030,0.64141,0.32828,14.00000,0.00000,14.00000,0.03535,0.03535,0.69940,0.84149,0.97393,,,1.02835,,1.03224,,,,,,"[0.2,0.4)",Q1
hetionet,structural_r2d3,10.00000,DaG,10127.00000,1194.00000,1302.00000,0.16046,0.15995,-0.00050,-0.31352,neutral,dependency,1.00000,1.00000,0.16484,0.16504,0.00020,24054.00000,4665.00000,2.00000,3.00000,4665.00000,24054.00000,142.00000,20143.00000,3737.00000,32.00000,0.00590,0.83741,0.15536,4559.00000,106.00000,4665.00000,0.19394,0.19394,0.83954,0.83769,1.29460,,,0.98391,1.01166,1.00590,,,,,,"[0.0,0.2)",Q2
hetionet,structural_r2d3,11.00000,DdG,6082.00000,764.00000,777.00000,0.11820,0.11820,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.11831,,,8895.00000,0.00000,2.00000,0.00000,0.00000,8895.00000,105.00000,8113.00000,647.00000,30.00000,0.01180,0.91209,0.07274,0.00000,0.00000,0.00000,0.00000,0.00000,0.88180,0.87596,1.32625,,,,,,,,,,,"[0.0,0.2)",Q1
hetionet,structural_r2d3,12.00000,DlA,2906.00000,330.00000,366.00000,0.28653,0.29301,0.00648,2.26139,neutral,dependency,1.00000,1.00000,0.28995,0.29847,0.00852,5510.00000,2428.00000,2.00000,3.00000,2428.00000,5510.00000,53.00000,3616.00000,1840.00000,1.00000,0.00962,0.65626,0.33394,1619.00000,809.00000,2428.00000,0.44065,0.44065,0.71347,0.72620,1.02133,,,1.02321,1.02104,1.01707,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,13.00000,DpS,2706.00000,307.00000,344.00000,0.24065,0.24065,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.26425,0.26425,0.00000,3490.00000,354.00000,2.00000,0.00000,0.00000,3490.00000,14.00000,2164.00000,1312.00000,0.00000,0.00401,0.62006,0.37593,192.00000,162.00000,354.00000,0.10143,0.10143,0.75935,0.70714,0.89693,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q1
hetionet,structural_r2d3,14.00000,DrD,423.00000,58.00000,62.00000,0.22244,0.30250,0.08005,35.98828,positive,dependency,1.00000,1.00000,0.20463,0.28449,0.07986,583.00000,182.00000,2.00000,1.00000,182.00000,583.00000,32.00000,196.00000,355.00000,0.00000,0.05489,0.33619,0.60892,182.00000,0.00000,182.00000,0.31218,0.31218,0.77756,0.90231,1.03358,,,1.26325,,,,,,,,"[0.2,0.4)",Q2
hetionet,structural_r2d3,15.00000,DuG,6212.00000,755.00000,764.00000,0.12632,0.12735,0.00103,0.81516,neutral,dependency,1.00000,1.00000,0.13349,0.13586,0.00238,9767.00000,140.00000,2.00000,1.00000,140.00000,9767.00000,111.00000,8958.00000,668.00000,30.00000,0.01136,0.91717,0.06839,137.00000,3.00000,140.00000,0.01433,0.01433,0.87368,0.91293,1.50742,,,,,1.05673,,,,,,"[0.0,0.2)",Q1
hetionet,structural_r2d3,16.00000,GiG,118198.00000,14406.00000,14560.00000,0.19160,0.19160,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.18901,0.18901,-0.00000,308614.00000,381504.00000,2.00000,0.00000,0.00000,308614.00000,224.00000,273134.00000,35005.00000,251.00000,0.00073,0.88503,0.11343,349829.00000,31675.00000,381504.00000,1.23619,1.23619,0.80840,0.81016,1.14091,,,,,1.00000,,,,,,"[0.0,0.2)",Q3
hetionet,structural_r2d3,17.00000,GpCC,59015.00000,7401.00000,7150.00000,0.65177,0.65177,-0.00000,-0.00011,neutral,dependency,1.00000,1.00000,0.64295,0.64295,0.00000,140024.00000,88477.00000,2.00000,3.00000,88477.00000,140024.00000,56.00000,129166.00000,10654.00000,148.00000,0.00040,0.92246,0.07609,78416.00000,10061.00000,88477.00000,0.63187,0.63187,0.34823,0.75774,1.44040,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q2
hetionet,structural_r2d3,18.00000,GcG,50979.00000,5460.00000,5251.00000,0.08740,0.08740,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.08426,0.08426,-0.00000,69304.00000,10863.00000,2.00000,0.00000,0.00000,69304.00000,11.00000,62109.00000,7128.00000,56.00000,0.00016,0.89618,0.10285,7848.00000,3015.00000,10863.00000,0.15674,0.15674,0.91260,0.89147,1.51204,,,,,1.00000,,,,,,"[0.0,0.2)",Q2
hetionet,structural_r2d3,19.00000,GpBP,448012.00000,55817.00000,55675.00000,0.59828,0.59828,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.57829,0.57829,0.00000,1556400.00000,2796236.00000,2.00000,0.00000,0.00000,1556400.00000,73.00000,1493085.00000,61332.00000,1910.00000,0.00005,0.95932,0.03941,2546445.00000,249791.00000,2796236.00000,1.79660,1.79660,0.40172,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.4,0.6)",Q3
hetionet,structural_r2d3,20.00000,GpMF,78111.00000,9482.00000,9629.00000,0.65733,0.65733,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.64363,0.64363,-0.00000,185448.00000,76658.00000,2.00000,0.00000,0.00000,185448.00000,61.00000,171217.00000,13997.00000,173.00000,0.00033,0.92326,0.07548,59550.00000,17108.00000,76658.00000,0.41337,0.41337,0.34267,0.74412,1.59745,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q2
hetionet,structural_r2d3,21.00000,GpPW,67558.00000,8453.00000,8361.00000,0.62622,0.62622,-0.00000,-0.00002,neutral,dependency,1.00000,1.00000,0.60353,0.60353,0.00000,192800.00000,372151.00000,2.00000,3.00000,372151.00000,192800.00000,63.00000,176941.00000,15664.00000,132.00000,0.00033,0.91774,0.08124,331572.00000,40579.00000,372151.00000,1.93024,1.93024,0.37378,0.75000,0.99613,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
hetionet,structural_r2d3,22.00000,Gr>G,211099.00000,27248.00000,27325.00000,0.03713,0.03713,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.03617,0.03617,0.00000,895639.00000,106495.00000,2.00000,0.00000,0.00000,895639.00000,294.00000,823578.00000,70543.00000,1224.00000,0.00033,0.91954,0.07876,90108.00000,16387.00000,106495.00000,0.11890,0.11890,0.96287,0.80569,0.81587,,,,,1.00000,,,,,,"[0.0,0.2)",Q1
hetionet,structural_r2d3,23.00000,PCiC,902.00000,63.00000,64.00000,0.49868,0.52263,0.02396,4.80387,positive,dependency,1.00000,1.00000,0.46693,0.50042,0.03349,564.00000,17.00000,2.00000,2.00000,17.00000,564.00000,11.00000,325.00000,228.00000,0.00000,0.01950,0.57624,0.40426,17.00000,0.00000,17.00000,0.03014,0.03014,0.50132,1.17884,1.63139,,,1.14513,,1.10420,,,,,,"[0.4,0.6)",Q1
